,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
116,04M171,2017,1,sufficient,same,04M171All Grades2017All Students,P.S. 171 PATRICK HENRY,All Grades,All Students,461,323.19955439999995,42.0,9.110629082,132.0,28.63340569,177.0,38.39479446,110.0,23.86117172,287.0,62.25596619
117,04M182,2017,2,insufficient,same,04M182All Grades2017All Students,THE BILINGUAL BICULTURAL SCHOOL,All Grades,All Students,155,304.6064453,39.0,25.16129112,73.0,47.09677505,34.0,21.93548393,9.0,5.806451797,43.0,27.74193573
118,04M206,2017,3,insufficient,same,04M206All Grades2017All Students,P.S. 206 JOSE CELSO BARBOSA,All Grades,All Students,415,292.70843510000003,147.0,35.42168808,179.0,43.13253021,73.0,17.59036064,16.0,3.855421782,89.0,21.44578362
119,04M372,2017,1,insufficient,same,04M372All Grades2017All Students,ESPERANZA PREPARATORY ACADEMY,All Grades,All Students,175,290.7314148,59.0,33.7142868,85.0,48.57143021,25.0,14.28571415,6.0,3.428571463,31.0,17.7142849
120,04M375,2017,5,insufficient,same,04M375All Grades2017All Students,MOSAIC PREPARATORY ACADEMY,All Grades,All Students,110,297.8272705,40.0,36.36363602,47.0,42.72727203,19.0,17.27272797,4.0,3.636363745,23.0,20.90909004
121,04M377,2017,4,insufficient,same,04M377All Grades2017All Students,RENAISSANCE SCHOOL OF THE ARTS,All Grades,All Students,124,296.3225708,31.0,25.0,62.0,50.0,24.0,19.35483932,7.0,5.645161152000001,31.0,25.0
122,04M497,2017,0,sufficient,increased,04M497All Grades2017All Students,CENTRAL PARK EAST I,All Grades,All Students,38,298.6315918,12.0,31.57894707,14.0,36.84210587,8.0,21.05263138,4.0,10.52631569,12.0,31.57894707
123,04M610,2017,0,insufficient,same,04M610All Grades2017All Students,YOUNG WOMEN'S LEADERSHIP SCHOOL,All Grades,All Students,130,321.6769104,4.0,3.0769231319999997,47.0,36.15384674,55.0,42.30769348,24.0,18.46153831,79.0,60.76922989
124,04M825,2017,0,insufficient,decreased,04M825All Grades2017All Students,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,All Grades,All Students,178,296.2078552,52.0,29.21348381,84.0,47.19100952,33.0,18.53932571,9.0,5.05618,42.0,23.59550476
125,04M964,2017,2,sufficient,same,04M964All Grades2017All Students,CENTRAL PARK EAST II,All Grades,All Students,156,312.14102169999995,25.0,16.02564049,55.0,35.25640869,58.0,37.17948532,18.0,11.53846169,76.0,48.71794891
126,05M030,2017,1,insufficient,increased,05M030All Grades2017All Students,P.S. 030 HERNANDEZ/HUGHES,All Grades,All Students,112,297.5,42.0,37.5,39.0,34.82143021,23.0,20.5357151,8.0,7.142857075,31.0,27.6785717
127,05M036,2017,1,insufficient,decreased,05M036All Grades2017All Students,P.S. 036 MARGARET DOUGLAS,All Grades,All Students,141,295.7588501,47.0,33.33333206,61.0,43.26241302,26.0,18.43971634,7.0,4.964539051,33.0,23.40425491
128,05M046,2017,1,insufficient,increased,05M046All Grades2017All Students,P.S. 046 ARTHUR TAPPAN,All Grades,All Students,405,286.12344360000003,189.0,46.66666794,153.0,37.77777863,55.0,13.58024693,8.0,1.9753086569999998,63.0,15.55555534
129,05M092,2017,0,insufficient,same,05M092All Grades2017All Students,P.S. 092 MARY MCLEOD BETHUNE,All Grades,All Students,115,304.39999389999997,29.0,25.21739197,45.0,39.13043594,34.0,29.56521797,7.0,6.086956501,41.0,35.65217209
130,05M123,2017,1,insufficient,same,05M123All Grades2017All Students,P.S. 123 MAHALIA JACKSON,All Grades,All Students,289,291.5951538,110.0,38.06228256,119.0,41.17647171,47.0,16.26297569,13.0,4.498270035,60.0,20.76124573
131,05M125,2017,2,sufficient,same,05M125All Grades2017All Students,P.S. 125 RALPH BUNCHE,All Grades,All Students,87,314.9425354,15.0,17.24137878,23.0,26.43678093,38.0,43.67816162,11.0,12.64367771,49.0,56.32183838
132,05M514,2017,2,insufficient,same,05M514All Grades2017All Students,NEW DESIGN MIDDLE SCHOOL,All Grades,All Students,147,284.251709,59.0,40.13605499,70.0,47.61904907,16.0,10.88435364,2.0,1.360544205,18.0,12.24489784
133,05M129,2017,1,insufficient,same,05M129All Grades2017All Students,P.S. 129 JOHN H. FINLEY,All Grades,All Students,286,288.8461609,130.0,45.45454407,94.0,32.86713409,44.0,15.38461494,18.0,6.293706417,62.0,21.67832184
134,05M133,2017,2,insufficient,same,05M133All Grades2017All Students,P.S. 133 FRED R MOORE,All Grades,All Students,85,288.0,44.0,51.76470566,24.0,28.23529434,15.0,17.64705849,2.0,2.352941275,17.0,20.0
135,05M148,2017,0,insufficient,same,05M148All Grades2017All Students,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,All Grades,All Students,150,285.3399963,58.0,38.66666794,74.0,49.33333206,18.0,12.0,0.0,0.0,18.0,12.0
136,05M154,2017,0,insufficient,same,05M154All Grades2017All Students,P.S. 154 HARRIET TUBMAN,All Grades,All Students,120,298.85000610000003,39.0,32.5,45.0,37.5,32.0,26.66666603,4.0,3.333333254,36.0,30.0
138,05M161,2017,2,insufficient,same,05M161All Grades2017All Students,P.S. 161 PEDRO ALBIZU CAMPOS,All Grades,All Students,549,291.7140198,204.0,37.15847015,225.0,40.98360825,96.0,17.48633957,24.0,4.371584892,120.0,21.85792351
139,05M175,2017,1,insufficient,same,05M175All Grades2017All Students,P.S. 175 HENRY H GARNET,All Grades,All Students,145,289.82757569999995,67.0,46.20689774,47.0,32.41379166,24.0,16.55172348,7.0,4.8275861739999995,31.0,21.37931061
140,05M194,2017,0,insufficient,decreased,05M194All Grades2017All Students,P.S. 194 COUNTEE CULLEN,All Grades,All Students,84,284.63095089999996,43.0,51.19047546,30.0,35.7142868,9.0,10.71428585,2.0,2.380952358,11.0,13.09523773
141,05M517,2017,2,sufficient,same,05M517All Grades2017All Students,TEACHERS COLLEGE COMMUNITY SCHOOL,All Grades,All Students,109,298.660553,41.0,37.61467743,36.0,33.02752304,22.0,20.18348694,10.0,9.174311637999999,32.0,29.35779762
142,05M197,2017,1,insufficient,same,05M197All Grades2017All Students,P.S. 197 JOHN B. RUSSWURM,All Grades,All Students,132,288.07574460000006,65.0,49.24242401,44.0,33.33333206,20.0,15.15151501,3.0,2.272727251,23.0,17.42424202
143,05M200,2017,0,insufficient,same,05M200All Grades2017All Students,P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,All Grades,All Students,181,283.3259583,89.0,49.17127228,64.0,35.3591156,21.0,11.60221004,7.0,3.867403269,28.0,15.46961308
144,05M286,2017,1,insufficient,same,05M286All Grades2017All Students,URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS,All Grades,All Students,206,288.14077760000004,79.0,38.34951401,92.0,44.660194399999995,31.0,15.04854393,4.0,1.941747546,35.0,16.990291600000003
145,05M318,2017,2,insufficient,decreased,05M318All Grades2017All Students,THURGOOD MARSHALL ACADEMY LOWER SCHOOL,All Grades,All Students,115,311.9913025,19.0,16.52173996,48.0,41.73913193,33.0,28.69565201,15.0,13.04347801,48.0,41.73913193
146,05M362,2017,2,insufficient,same,05M362All Grades2017All Students,COLUMBIA SECONDARY SCHOOL,All Grades,All Students,270,341.540741,8.0,2.9629628660000003,24.0,8.888889313,98.0,36.29629517,140.0,51.85185242,238.0,88.14814758
147,05M499,2017,5,sufficient,increased,05M499All Grades2017All Students,FREDERICK DOUGLASS ACADEMY,All Grades,All Students,249,289.2168579,96.0,38.55421829,100.0,40.16064072,42.0,16.86746979,11.0,4.417670727,53.0,21.28514099
148,05M670,2017,1,insufficient,same,05M670All Grades2017All Students,THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL,All Grades,All Students,156,300.8461609,36.0,23.07692337,72.0,46.15384674,35.0,22.43589783,13.0,8.333333015,48.0,30.76922989
149,06M004,2017,2,insufficient,decreased,06M004All Grades2017All Students,P.S. 004 DUKE ELLINGTON,All Grades,All Students,309,284.4822083,151.0,48.86731339,91.0,29.44983864,57.0,18.44660187,10.0,3.2362458710000004,67.0,21.68284798
150,06M005,2017,4,sufficient,increased,06M005All Grades2017All Students,P.S. 005 ELLEN LURIE,All Grades,All Students,196,294.1071472,77.0,39.2857132,78.0,39.79591751,29.0,14.79591846,12.0,6.122448921,41.0,20.91836739
151,06M008,2017,3,insufficient,increased,06M008All Grades2017All Students,P.S. 008 LUIS BELLIARD,All Grades,All Students,216,288.444458,98.0,45.37036896,80.0,37.037036900000004,34.0,15.74074078,4.0,1.851851821,38.0,17.59259224
152,06M018,2017,3,insufficient,increased,06M018All Grades2017All Students,P.S. 018 PARK TERRACE,All Grades,All Students,214,288.9672852,81.0,37.85046768,90.0,42.05607605,36.0,16.82242966,7.0,3.2710280419999997,43.0,20.09345818
153,06M028,2017,2,insufficient,decreased,06M028All Grades2017All Students,P.S. 028 WRIGHT BROTHERS,All Grades,All Students,294,297.8469238,94.0,31.97278976,101.0,34.35374069,83.0,28.23129272,16.0,5.442176819,99.0,33.67346954
154,06M048,2017,1,insufficient,same,06M048All Grades2017All Students,P.S. 048 P.O. MICHAEL J. BUCZEK,All Grades,All Students,271,291.586731,106.0,39.11439133,112.0,41.32841492,46.0,16.97417068,7.0,2.583025932,53.0,19.55719566
155,06M052,2017,0,insufficient,same,06M052All Grades2017All Students,HAROLD O. LEVY SCHOOL,All Grades,All Students,280,287.72500610000003,106.0,37.8571434,114.0,40.7142868,44.0,15.71428585,16.0,5.7142858510000005,60.0,21.4285717
156,06M098,2017,1,insufficient,same,06M098All Grades2017All Students,P.S. 098 SHORAC KAPPOCK,All Grades,All Students,208,278.58654789999997,121.0,58.17307663,52.0,25.0,29.0,13.94230747,6.0,2.8846154210000003,35.0,16.82692337
157,06M103,2017,3,insufficient,increased,06M103All Grades2017All Students,DOS PUENTES ELEMENTARY SCHOOL,All Grades,All Students,49,301.75509639999996,22.0,44.89796066,11.0,22.44898033,12.0,24.48979568,4.0,8.163265228,16.0,32.65306091
158,06M115,2017,0,insufficient,decreased,06M115All Grades2017All Students,P.S. 115 ALEXANDER HUMBOLDT,All Grades,All Students,217,289.7096863,90.0,41.47465515,83.0,38.24884796,38.0,17.51152039,6.0,2.764976978,44.0,20.27649689
159,06M128,2017,0,sufficient,same,06M128All Grades2017All Students,P.S. 128 AUDUBON,All Grades,All Students,237,290.2531738,104.0,43.88185501,77.0,32.48945236,45.0,18.98734093,11.0,4.641350269,56.0,23.62869263
160,06M132,2017,3,insufficient,decreased,06M132All Grades2017All Students,P.S. 132 JUAN PABLO DUARTE,All Grades,All Students,214,286.59344480000004,93.0,43.45794296,77.0,35.98130798,33.0,15.42056084,11.0,5.140186787,44.0,20.56074715
161,06M143,2017,0,insufficient,same,06M143All Grades2017All Students,J.H.S. 143 ELEANOR ROOSEVELT,All Grades,All Students,265,278.51696780000003,135.0,50.94339752,88.0,33.20754623,36.0,13.58490562,6.0,2.2641508580000003,42.0,15.84905624
162,06M152,2017,2,insufficient,same,06M152All Grades2017All Students,P.S. 152 DYCKMAN VALLEY,All Grades,All Students,238,290.2058716,100.0,42.01680756,84.0,35.29411697,45.0,18.90756226,9.0,3.7815124989999997,54.0,22.68907547
163,12X271,2017,0,insufficient,same,12X271All Grades2017All Students,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,All Students,237,291.7552795,76.0,32.0675087,116.0,48.94514847,33.0,13.92405033,12.0,5.063291073,45.0,18.98734093
164,06M153,2017,0,insufficient,decreased,06M153All Grades2017All Students,P.S. 153 ADAM CLAYTON POWELL,All Grades,All Students,277,301.5054016,90.0,32.49097443,81.0,29.2418766,69.0,24.90974808,37.0,13.35740089,106.0,38.26714706
165,06M178,2017,2,insufficient,same,06M178All Grades2017All Students,PROFESSOR JUAN BOSCH PUBLIC SCHOOL,All Grades,All Students,121,311.01654049999996,19.0,15.70247936,52.0,42.97520828,37.0,30.57851219,13.0,10.74380207,50.0,41.32231522
166,06M187,2017,1,insufficient,same,06M187All Grades2017All Students,P.S./I.S. 187 HUDSON CLIFFS,All Grades,All Students,482,317.2510376,65.0,13.48547745,166.0,34.43983459,160.0,33.19502258,91.0,18.87966728,251.0,52.07468796
167,06M189,2017,1,insufficient,same,06M189All Grades2017All Students,P.S. 189,All Grades,All Students,411,292.6910095,158.0,38.4428215,157.0,38.19951248,78.0,18.97810173,18.0,4.379561901000001,96.0,23.35766411
168,06M192,2017,1,insufficient,decreased,06M192All Grades2017All Students,P.S. 192 JACOB H. SCHIFF,All Grades,All Students,122,294.5491943,50.0,40.98360825,33.0,27.04918098,37.0,30.32786942,2.0,1.639344215,39.0,31.96721268
169,06M209,2017,3,insufficient,same,06M209All Grades2017All Students,HAMILTON GRANGE MIDDLE SCHOOL,All Grades,All Students,232,296.46981810000005,73.0,31.46551704,93.0,40.08620834,56.0,24.13793182,10.0,4.3103446960000005,66.0,28.44827652
170,06M210,2017,2,sufficient,same,06M210All Grades2017All Students,P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR C,All Grades,All Students,255,305.36471560000007,46.0,18.03921509,119.0,46.66666794,73.0,28.62745094,17.0,6.666666508,90.0,35.29411697
171,06M278,2017,4,insufficient,decreased,06M278All Grades2017All Students,PAULA HEDBAVNY SCHOOL,All Grades,All Students,351,316.92877200000004,37.0,10.54131031,132.0,37.60683823,125.0,35.61253738,57.0,16.23931694,182.0,51.85185242
172,06M293,2017,0,insufficient,same,06M293All Grades2017All Students,CITY COLLEGE ACADEMY OF THE ARTS,All Grades,All Students,241,312.2946167,25.0,10.3734436,102.0,42.32365036,82.0,34.02489471,32.0,13.27800846,114.0,47.30290604
173,06M311,2017,1,insufficient,same,06M311All Grades2017All Students,AMISTAD DUAL LANGUAGE SCHOOL,All Grades,All Students,252,304.54760739999995,57.0,22.61904716,105.0,41.66666794,71.0,28.17460251,19.0,7.539682387999999,90.0,35.7142868
174,06M314,2017,2,insufficient,same,06M314All Grades2017All Students,MUSCOTA,All Grades,All Students,107,329.54205319999994,6.0,5.607476711,21.0,19.626167300000002,52.0,48.59812927,28.0,26.16822433,80.0,74.76635742
175,06M319,2017,1,insufficient,decreased,06M319All Grades2017All Students,M.S. 319 - MARIA TERESA,All Grades,All Students,382,296.20941160000007,115.0,30.10471153,160.0,41.88481522,79.0,20.68062782,28.0,7.3298430439999995,107.0,28.01047134
176,06M322,2017,2,insufficient,same,06M322All Grades2017All Students,MIDDLE SCHOOL 322,All Grades,All Students,278,288.45324710000006,106.0,38.12949753,111.0,39.92805862,46.0,16.54676247,15.0,5.395683289,61.0,21.94244576
177,06M324,2017,2,insufficient,same,06M324All Grades2017All Students,M.S. 324 - PATRIA MIRABAL,All Grades,All Students,357,291.27450560000005,120.0,33.61344528,164.0,45.93837357,66.0,18.48739433,7.0,1.960784316,73.0,20.44817924
178,06M328,2017,2,insufficient,same,06M328All Grades2017All Students,COMMUNITY MATH & SCIENCE PREP,All Grades,All Students,189,273.1005249,107.0,56.61375809,54.0,28.5714283,25.0,13.22751331,3.0,1.5873016119999999,28.0,14.81481457
179,07X369,2017,1,insufficient,same,07X369All Grades2017All Students,YOUNG LEADERS ELEMENTARY SCHOOL,All Grades,All Students,105,282.51428219999997,49.0,46.66666794,47.0,44.76190567,9.0,8.571428298999999,0.0,0.0,9.0,8.571428298999999
180,06M348,2017,3,insufficient,decreased,06M348All Grades2017All Students,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,All Grades,All Students,249,301.70281980000004,56.0,22.48995972,116.0,46.58634567,62.0,24.89959908,15.0,6.024096489,77.0,30.92369461
181,06M349,2017,0,insufficient,increased,06M349All Grades2017All Students,HARBOR HEIGHTS,All Grades,All Students,101,261.8415833,81.0,80.19802094,15.0,14.85148525,4.0,3.960396051,1.0,0.9900990129,5.0,4.950495243
182,06M368,2017,2,insufficient,increased,06M368All Grades2017All Students,HAMILTON HEIGHTS SCHOOL,All Grades,All Students,61,281.83605960000006,31.0,50.81967163,25.0,40.98360825,5.0,8.196721077000001,0.0,0.0,5.0,8.196721077000001
183,06M513,2017,3,sufficient,same,06M513All Grades2017All Students,CASTLE BRIDGE SCHOOL,All Grades,All Students,19,322.68420410000004,3.0,15.78947353,5.0,26.31579018,7.0,36.84210587,4.0,21.05263138,11.0,57.89473724
184,06M528,2017,4,sufficient,same,06M528All Grades2017All Students,I.S. 528 BEA FULLER RODGERS SCHOOL,All Grades,All Students,153,290.4248352,52.0,33.98692703,75.0,49.01960754,26.0,16.99346352,0.0,0.0,26.0,16.99346352
185,07X001,2017,1,sufficient,same,07X001All Grades2017All Students,P.S. 001 COURTLANDT SCHOOL,All Grades,All Students,277,281.91336060000003,152.0,54.87364578,87.0,31.40794182,34.0,12.27436829,4.0,1.444043279,38.0,13.71841145
186,07X005,2017,1,insufficient,same,07X005All Grades2017All Students,P.S. 5 PORT MORRIS,All Grades,All Students,426,289.4507141,161.0,37.79342651,187.0,43.89671326,65.0,15.258215900000001,13.0,3.0516431330000002,78.0,18.30985832
187,07X018,2017,0,sufficient,increased,07X018All Grades2017All Students,P.S. 018 JOHN PETER ZENGER,All Grades,All Students,250,284.15600589999997,117.0,46.79999924,85.0,34.0,45.0,18.0,3.0,1.200000048,48.0,19.20000076
188,07X025,2017,0,insufficient,increased,07X025All Grades2017All Students,P.S. 025 BILINGUAL SCHOOL,All Grades,All Students,161,298.04968260000004,55.0,34.16149139,64.0,39.75155258,41.0,25.46583939,1.0,0.6211180090999999,42.0,26.08695602
190,07X029,2017,2,sufficient,same,07X029All Grades2017All Students,P.S./M.S. 029 MELROSE SCHOOL,All Grades,All Students,464,282.28018189999995,221.0,47.62931061,175.0,37.71551895,55.0,11.85344791,13.0,2.801724195,68.0,14.65517235
191,07X030,2017,1,insufficient,same,07X030All Grades2017All Students,P.S. 030 WILTON,All Grades,All Students,268,288.8544922,128.0,47.76119232,82.0,30.59701538,51.0,19.02985001,7.0,2.611940384,58.0,21.64179039
192,07X179,2017,1,sufficient,same,07X179All Grades2017All Students,P.S. 179,All Grades,All Students,147,289.08843989999997,71.0,48.29932022,40.0,27.21088409,30.0,20.40816307,6.0,4.081632614,36.0,24.48979568
193,07X031,2017,1,sufficient,same,07X031All Grades2017All Students,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,All Students,396,282.18435669999997,204.0,51.51515198,125.0,31.56565666,53.0,13.38383865,14.0,3.535353422,67.0,16.91919136
194,07X043,2017,1,insufficient,decreased,07X043All Grades2017All Students,P.S. 043 JONAS BRONCK,All Grades,All Students,227,296.8590393,93.0,40.96916199,73.0,32.15858841,47.0,20.70484543,14.0,6.167400837000001,61.0,26.87224579
195,07X049,2017,2,insufficient,increased,07X049All Grades2017All Students,P.S. 049 WILLIS AVENUE,All Grades,All Students,273,303.7069702,79.0,28.93772888,91.0,33.33333206,85.0,31.13553047,18.0,6.593406677000001,103.0,37.72893906
196,07X065,2017,0,sufficient,increased,07X065All Grades2017All Students,P.S. 065 MOTHER HALE ACADEMY,All Grades,All Students,164,293.0426941,62.0,37.80487823,70.0,42.68292618,27.0,16.46341515,5.0,3.0487804410000003,32.0,19.51219559
197,07X151,2017,0,sufficient,increased,07X151All Grades2017All Students,J.H.S. 151 LOU GEHRIG,All Grades,All Students,209,278.9665222,113.0,54.06698608,72.0,34.44976044,17.0,8.133971213999999,7.0,3.349282265,24.0,11.48325348
198,07X154,2017,2,sufficient,increased,07X154All Grades2017All Students,P.S. 154 JONATHAN D. HYATT,All Grades,All Students,179,299.96090699999996,49.0,27.37430191,73.0,40.78212357,52.0,29.05027962,5.0,2.793296099,57.0,31.84357452
199,07X157,2017,0,insufficient,same,07X157All Grades2017All Students,P.S. 157 GROVE HILL,All Grades,All Students,288,294.5833435,106.0,36.80555725,112.0,38.88888931,52.0,18.05555534,18.0,6.25,70.0,24.30555534
200,07X161,2017,1,insufficient,decreased,07X161All Grades2017All Students,P.S. 161 JUAN PONCE DE LEON SCHOOL,All Grades,All Students,175,300.5771484,58.0,33.1428566,65.0,37.1428566,41.0,23.4285717,11.0,6.2857141489999995,52.0,29.7142849
201,07X221,2017,2,insufficient,same,07X221All Grades2017All Students,SOUTH BRONX PREPARATORY: A COLLEGE BOARD SCHOOL,All Grades,All Students,274,302.3977966,46.0,16.78832054,144.0,52.55474472,73.0,26.64233589,11.0,4.01459837,84.0,30.65693474
202,07X223,2017,2,insufficient,same,07X223All Grades2017All Students,THE LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY: X,All Grades,All Students,281,307.7864685,53.0,18.86120987,109.0,38.79003525,81.0,28.82562256,38.0,13.52313137,119.0,42.34875488
